doy,weekday,time,Montreal Net Radiation - CWTA (W/m2),Montreal Relative Humidity - CWTA,Montreal Temperature - CWTA (C),Montreal Wind Speed - CWTA (km/h),Real Power Demand - Downtown Main Entrance (kW)
324,1,600,-61,0.86,0,4,14767.3509999999
324,1,615,-61.0,0.8275,-0.625,4.5,14702.282
324,1,630,-61.0,0.7949999999999999,-1.25,5.0,14876.282
324,1,645,-61.0,0.7625,-1.875,5.5,14868.811
324,1,660,-61,0.73,-2.5,6,15621.504
324,1,675,-62.75,0.735,-2.55,6.0,15846.744
324,1,690,-64.5,0.74,-2.6,6.0,16245.564
324,1,705,-66.25,0.745,-2.6500000000000004,6.0,16376.864
324,1,720,-68,0.75,-2.7,6,16559.266
324,1,735,-69.75,0.7775,-2.0250000000000004,6.0,17055.215
324,1,750,-71.5,0.8049999999999999,-1.35,6.0,17306.184
324,1,765,-73.25,0.8325,-0.6749999999999998,6.0,17565.425
324,1,780,-75,0.86,0,6,17868.39
324,1,795,-53.25,0.845,0.0,6.0,18056.3479999999
324,1,810,-31.5,0.8300000000000001,0.0,6.0,18297.991
324,1,825,-9.75,0.8150000000000001,0.0,6.0,18398.815
324,1,840,12,0.8,0,6,18541.886
324,1,855,36.75,0.8,0.0,6.0,18749.706
324,1,870,61.5,0.8,0.0,6.0,18984.555
324,1,885,86.25,0.8,0.0,6.0,19131.807
324,1,900,111,0.8,0,6,19204.7889999999
324,1,915,129.5,0.7875000000000001,0.5,6.0,19236.41
324,1,930,148.0,0.775,1.0,6.0,19295.341
324,1,945,166.5,0.7625,1.5,6.0,19336.699
324,1,960,185,0.75,2,6,19448.3819999999
324,1,975,196.0,0.7375,2.5,5.0,19471.528
324,1,990,207.0,0.725,3.0,4.0,19660.1679999999
324,1,1005,218.0,0.7124999999999999,3.5,3.0,19777.133
324,1,1020,229,0.7,4,2,19753.161
324,1,1035,227.0,0.645,4.4,3.25,19586.1999999999
324,1,1050,225.0,0.59,4.8,4.5,19597.059
324,1,1065,223.0,0.5349999999999999,5.199999999999999,5.75,19663.254
324,1,1080,221,0.48,5.6,7,19660.746
324,1,1095,214.75,0.5225,5.449999999999999,6.25,19595.706
324,1,1110,208.5,0.565,5.3,5.5,19558.491
324,1,1125,202.25,0.6075,5.15,4.75,19528.086
324,1,1140,196,0.65,5,4,19580.604
324,1,1155,175.25,0.64,5.25,4.5,19533.944
324,1,1170,154.5,0.63,5.5,5.0,19646.727
324,1,1185,133.75,0.62,5.75,5.5,19566.128
324,1,1200,113,0.61,6,6,19702.493
324,1,1215,91.5,0.61,6.0,6.0,19574.929
324,1,1230,70.0,0.61,6.0,6.0,19559.991
324,1,1245,48.5,0.61,6.0,6.0,19541.312
324,1,1260,27,0.61,6,6,19567.36
324,1,1275,14.0,0.62,5.75,6.0,19534.5619999999
324,1,1290,1.0,0.63,5.5,6.0,19463.3959999999
324,1,1305,-12.0,0.64,5.25,6.0,19236.728
324,1,1320,-25,0.65,5,6,19036.785
324,1,1335,-26.5,0.65,5.0,5.5,18878.635
324,1,1350,-28.0,0.65,5.0,5.0,18862.704
324,1,1365,-29.5,0.65,5.0,4.5,18863.363
324,1,1380,-31,0.65,5,4,18521.607
324,1,1395,-30.75,0.6625,3.7,4.5,18238.249
324,1,1410,-30.5,0.675,2.4,5.0,18090.04
324,1,1425,-30.25,0.6875,1.0999999999999996,5.5,18024.104
325,2,0,-30,0.7,-0.2,6,17908.6639999999
325,2,15,-32.25,0.6925,-0.07500000000000001,6.25,17863.026
325,2,30,-34.5,0.685,0.04999999999999999,6.5,17771.611
325,2,45,-36.75,0.6775,0.175,6.75,17724.289
325,2,60,-39,0.67,0.3,7,17499.784
325,2,75,-41.25,0.67,0.22499999999999998,7.0,17387.534
325,2,90,-43.5,0.67,0.15,7.0,17304.303
325,2,105,-45.75,0.67,0.07500000000000001,7.0,17125.3589999999
325,2,120,-48,0.67,0,7,16853.405
325,2,135,-50.0,0.665,1.0,7.0,16753.965
325,2,150,-52.0,0.66,2.0,7.0,16753.581
325,2,165,-54.0,0.655,3.0,7.0,16635.655
325,2,180,-56,0.65,4,7,15665.435
325,2,195,-58.0,0.65,4.0,7.0,15589.1529999999
325,2,210,-60.0,0.65,4.0,7.0,15301.5579999999
325,2,225,-62.0,0.65,4.0,7.0,15354.4239999999
325,2,240,-64,0.65,4,7,15098.821
325,2,255,-63.75,0.675,3.75,7.0,15080.328
325,2,270,-63.5,0.7,3.5,7.0,15138.444
325,2,285,-63.25,0.725,3.25,7.0,15008.451
325,2,300,-63,0.75,3,7,14896.3689999999
325,2,315,-61.0,0.735,1.825,6.75,14768.7919999999
325,2,330,-59.0,0.72,0.6499999999999999,6.5,14749.4389999999
325,2,345,-57.0,0.705,-0.5250000000000004,6.25,14499.649
325,2,360,-55,0.69,-1.7,6,14389.704
325,2,375,-56.25,0.69,-1.725,6.0,14467.5749999999
325,2,390,-57.5,0.69,-1.75,6.0,14402.377
325,2,405,-58.75,0.69,-1.775,6.0,14418.952
325,2,420,-60,0.69,-1.8,6,14409.447
325,2,435,-60.5,0.695,-1.9000000000000001,5.5,14365.952
325,2,450,-61.0,0.7,-2.0,5.0,14352.143
325,2,465,-61.5,0.705,-2.1,4.5,14428.474
325,2,480,-62,0.71,-2.2,4,14286.889
325,2,495,-62.25,0.71,-2.225,4.0,14394.642
325,2,510,-62.5,0.71,-2.25,4.0,14460.325
325,2,525,-62.75,0.71,-2.275,4.0,14438.202
325,2,540,-63,0.71,-2.3,4,14417.117
325,2,555,-63.5,0.72,-1.2249999999999999,4.5,14504.006
325,2,570,-64.0,0.73,-0.1499999999999999,5.0,14455.909
325,2,585,-64.5,0.74,0.9249999999999998,5.5,14483.46
325,2,600,-65,0.75,2,6,14602.4879999999
325,2,615,-64.75,0.74,0.875,5.5,14671.865
325,2,630,-64.5,0.73,-0.25,5.0,14766.3869999999
325,2,645,-64.25,0.72,-1.375,4.5,14698.141
325,2,660,-64,0.71,-2.5,4,15462.765
325,2,675,-66.5,0.72,-1.375,4.5,15741.5109999999
325,2,690,-69.0,0.73,-0.25,5.0,15969.238
325,2,705,-71.5,0.74,0.875,5.5,16203.651
325,2,720,-74,0.75,2,6,16419.926
325,2,735,-78.0,0.75,2.0,6.0,16856.084
325,2,750,-82.0,0.75,2.0,6.0,17090.193
325,2,765,-86.0,0.75,2.0,6.0,17220.28
325,2,780,-90,0.75,2,6,17594.752
325,2,795,-58.0,0.75,2.0,5.5,17705.863
325,2,810,-26.0,0.75,2.0,5.0,17930.869
325,2,825,6.0,0.75,2.0,4.5,18095.533
325,2,840,38,0.75,2,4,18317.76
325,2,855,50.5,0.7375,2.25,4.0,18592.2
325,2,870,63.0,0.725,2.5,4.0,18844.229
325,2,885,75.5,0.7124999999999999,2.75,4.0,18859.821
325,2,900,88,0.7,3,4,18997.468
325,2,915,106.0,0.6775,3.5,4.0,18873.965
325,2,930,124.0,0.655,4.0,4.0,18966.388
325,2,945,142.0,0.6325,4.5,4.0,18974.0229999999
325,2,960,160,0.61,5,4,19040.203
325,2,975,176.75,0.6,5.5,4.0,19046.025
325,2,990,193.5,0.59,6.0,4.0,19196.934
325,2,1005,210.25,0.58,6.5,4.0,19140.239
325,2,1020,227,0.57,7,4,19242.935
325,2,1035,226.75,0.5399999999999999,7.025,3.5,19133.353
325,2,1050,226.5,0.51,7.05,3.0,19078.96
325,2,1065,226.25,0.48,7.074999999999999,2.5,19158.221
325,2,1080,226,0.45,7.1,2,18981.314
325,2,1095,217.25,0.4625,7.574999999999999,2.5,19029.415
325,2,1110,208.5,0.475,8.05,3.0,19080.064
325,2,1125,199.75,0.4875,8.525,3.5,19135.368
325,2,1140,191,0.5,9,4,19246.544
325,2,1155,175.5,0.4825,9.0,4.0,19123.7539999999
325,2,1170,160.0,0.46499999999999997,9.0,4.0,19115.409
325,2,1185,144.5,0.4475,9.0,4.0,19097.554
325,2,1200,129,0.43,9,4,19110.903
325,2,1215,104.0,0.455,8.75,4.0,18942.709
325,2,1230,79.0,0.48,8.5,4.0,19020.065
325,2,1245,54.0,0.505,8.25,4.0,19142.915
325,2,1260,29,0.53,8,4,19053.555
325,2,1275,7.25,0.55,7.5,4.0,18994.394
325,2,1290,-14.5,0.5700000000000001,7.0,4.0,18968.47
325,2,1305,-36.25,0.59,6.5,4.0,18728.781
325,2,1320,-58,0.61,6,4,18537.403
325,2,1335,-58.25,0.6625,4.125,4.0,18455.298
325,2,1350,-58.5,0.715,2.25,4.0,18502.497
325,2,1365,-58.75,0.7675,0.375,4.0,18375.869
325,2,1380,-59,0.82,-1.5,4,18141.436
325,2,1395,-59.25,0.82,-1.375,4.5,17849.161
325,2,1410,-59.5,0.82,-1.25,5.0,17755.536
325,2,1425,-59.75,0.82,-1.125,5.5,17712.999
326,3,0,-60,0.82,-1,6,17558.412
326,3,15,-61.0,0.82,-0.9,6.0,17487.224
326,3,30,-62.0,0.82,-0.8,6.0,17419.771
326,3,45,-63.0,0.82,-0.7,6.0,17315.33
326,3,60,-64,0.82,-0.6,6,16958.3799999999
326,3,75,-64.75,0.7899999999999999,0.7999999999999999,5.5,16864.111
326,3,90,-65.5,0.76,2.1999999999999997,5.0,16820.939
326,3,105,-66.25,0.73,3.599999999999999,4.5,16765.816
326,3,120,-67,0.7,5,4,16524.286
326,3,135,-66.75,0.705,4.7,4.0,16365.978
326,3,150,-66.5,0.71,4.4,4.0,16254.396
326,3,165,-66.25,0.715,4.1,4.0,16189.739
326,3,180,-66,0.72,3.8,4,15378.197
326,3,195,-65.75,0.745,2.7249999999999996,4.75,15146.158
326,3,210,-65.5,0.77,1.65,5.5,14946.816
326,3,225,-65.25,0.7949999999999999,0.5750000000000002,6.25,15062.4719999999
326,3,240,-65,0.82,-0.5,7,14915.9859999999
326,3,255,-66.25,0.815,-0.55,7.0,14866.1869999999
326,3,270,-67.5,0.81,-0.6,7.0,14748.593
326,3,285,-68.75,0.805,-0.6499999999999999,7.0,15148.7339999999
326,3,300,-70,0.8,-0.7,7,14739.009
326,3,315,-70.5,0.8,-0.725,7.0,14547.31
326,3,330,-71.0,0.8,-0.75,7.0,14462.893
326,3,345,-71.5,0.8,-0.775,7.0,14464.863
326,3,360,-72,0.8,-0.8,7,14358.2959999999
326,3,375,-71.25,0.795,-0.7250000000000001,7.5,14274.455
326,3,390,-70.5,0.79,-0.65,8.0,14107.827
326,3,405,-69.75,0.785,-0.575,8.5,14172.244
326,3,420,-69,0.78,-0.5,9,14130.877
326,3,435,-68.0,0.7775000000000001,-0.525,9.0,14057.315
326,3,450,-67.0,0.775,-0.55,9.0,14090.3599999999
326,3,465,-66.0,0.7725,-0.575,9.0,14007.9239999999
326,3,480,-65,0.77,-0.6,9,14092.892
326,3,495,-65.0,0.7675000000000001,-0.6,9.0,13995.562
326,3,510,-65.0,0.765,-0.6,9.0,14029.349
326,3,525,-65.0,0.7625,-0.6,9.0,14079.151
326,3,540,-65,0.76,-0.6,9,13974.876
326,3,555,-65.0,0.7575000000000001,-0.65,9.0,14067.8519999999
326,3,570,-65.0,0.755,-0.7,9.0,14030.675
326,3,585,-65.0,0.7525,-0.75,9.0,14147.459
326,3,600,-65,0.75,-0.8,9,14381.95
326,3,615,-62.5,0.7475,-0.8250000000000001,8.5,14411.497
326,3,630,-60.0,0.745,-0.8500000000000001,8.0,14471.462
326,3,645,-57.5,0.7424999999999999,-0.875,7.5,14754.577
326,3,660,-55,0.74,-0.9,7,15248.679
326,3,675,-53.25,0.7324999999999999,-0.825,7.0,15487.554
326,3,690,-51.5,0.725,-0.75,7.0,15827.94
326,3,705,-49.75,0.7175,-0.675,7.0,15886.192
326,3,720,-48,0.71,-0.6,7,16246.327
326,3,735,-43.5,0.69,-0.04999999999999993,6.75,16496.929
326,3,750,-39.0,0.6699999999999999,0.5000000000000001,6.5,16722.806
326,3,765,-34.5,0.65,1.0500000000000003,6.25,16993.4139999999
326,3,780,-30,0.63,1.6,6,17284.993
326,3,795,-20.25,0.61,1.9500000000000002,6.25,17570.051
326,3,810,-10.5,0.5900000000000001,2.3,6.5,17799.313
326,3,825,-0.75,0.5700000000000001,2.65,6.75,18052.58
326,3,840,9,0.55,3,7,18239.831
326,3,855,23.0,0.54,3.4,7.0,18271.834
326,3,870,37.0,0.53,3.8,7.0,18500.817
326,3,885,51.0,0.52,4.199999999999999,7.0,18607.605
326,3,900,65,0.51,4.6,7,18775.923
326,3,915,89.0,0.515,5.199999999999999,7.0,18784.442
326,3,930,113.0,0.52,5.8,7.0,18739.637
326,3,945,137.0,0.525,6.4,7.0,18833.827
326,3,960,161,0.53,7,7,18937.264
326,3,975,176.25,0.5125000000000001,7.3,7.5,18946.391
326,3,990,191.5,0.495,7.6,8.0,18969.4349999999
326,3,1005,206.75,0.47750000000000004,7.8999999999999995,8.5,19073.931
326,3,1020,222,0.46,8.2,9,19038.311
326,3,1035,223.5,0.4625,8.424999999999999,9.0,18994.64
326,3,1050,225.0,0.46499999999999997,8.649999999999999,9.0,18862.049
326,3,1065,226.5,0.46749999999999997,8.875,9.0,18814.238
326,3,1080,228,0.47,9.1,9,18874.545
326,3,1095,223.5,0.45499999999999996,9.825,8.5,18842.3419999999
326,3,1110,219.0,0.43999999999999995,10.55,8.0,18706.483
326,3,1125,214.5,0.425,11.275,7.5,18752.315
326,3,1140,210,0.41,12,7,18779.568
326,3,1155,189.0,0.45999999999999996,10.775,7.5,18905.048
326,3,1170,168.0,0.51,9.55,8.0,18942.763
326,3,1185,147.0,0.56,8.325,8.5,18790.425
326,3,1200,126,0.61,7.1,9,18810.337
326,3,1215,97.25,0.6225,6.625,9.5,18780.75
326,3,1230,68.5,0.635,6.15,10.0,18807.711
326,3,1245,39.75,0.6475,5.675,10.5,18697.14
326,3,1260,11,0.66,5.2,11,18711.684
326,3,1275,-8.0,0.62,6.4,10.0,18699.893
326,3,1290,-27.0,0.5800000000000001,7.6,9.0,18713.995
326,3,1305,-46.0,0.54,8.8,8.0,18588.531
326,3,1320,-65,0.5,10,7,18331.77
326,3,1335,-64.75,0.5075000000000001,9.75,7.0,18323.189
326,3,1350,-64.5,0.515,9.5,7.0,18256.699
326,3,1365,-64.25,0.5225,9.25,7.0,18109.113
326,3,1380,-64,0.53,9,7,17833.687
326,3,1395,-63.25,0.53,9.0,7.5,17661.173
326,3,1410,-62.5,0.53,9.0,8.0,17622.246
326,3,1425,-61.75,0.53,9.0,8.5,17439.627
327,4,0,-61,0.53,9,9,17447.2169999999
327,4,15,-61.75,0.5925,7.625,9.5,17309.065
327,4,30,-62.5,0.655,6.25,10.0,17217.21
327,4,45,-63.25,0.7175,4.875,10.5,17063.3949999999
327,4,60,-64,0.78,3.5,11,16964.814
327,4,75,-64.25,0.7275,4.625,9.75,16861.082
327,4,90,-64.5,0.675,5.75,8.5,16831.924
327,4,105,-64.75,0.6224999999999999,6.875,7.25,16645.349
327,4,120,-65,0.57,8,6,16321.15
327,4,135,-64.5,0.58,7.75,6.0,16346.129
327,4,150,-64.0,0.59,7.5,6.0,16298.129
327,4,165,-63.5,0.6,7.25,6.0,16155.972
327,4,180,-63,0.61,7,6,15076.036
327,4,195,-63.5,0.66,5.875,7.25,14882.07
327,4,210,-64.0,0.71,4.75,8.5,14699.831
327,4,225,-64.5,0.76,3.625,9.75,14723.056
327,4,240,-65,0.81,2.5,11,14632.822
327,4,255,-64.75,0.81,2.425,11.0,14832.548
327,4,270,-64.5,0.81,2.35,11.0,14607.74
327,4,285,-64.25,0.81,2.2750000000000004,11.0,14335.17
327,4,300,-64,0.81,2.2,11,14188.592
327,4,315,-64.75,0.81,2.125,10.5,14126.22
327,4,330,-65.5,0.81,2.05,10.0,13902.2189999999
327,4,345,-66.25,0.81,1.975,9.5,13864.572
327,4,360,-67,0.81,1.9,9,13747.17
327,4,375,-67.0,0.77,2.925,8.5,13852.219
327,4,390,-67.0,0.73,3.9499999999999997,8.0,13797.602
327,4,405,-67.0,0.6900000000000001,4.975,7.5,13793.861
327,4,420,-67,0.65,6,7,13829.972
327,4,435,-67.0,0.65,6.0,6.75,13839.604
327,4,450,-67.0,0.65,6.0,6.5,13796.676
327,4,465,-67.0,0.65,6.0,6.25,14377.078
327,4,480,-67,0.65,6,6,13959.775
327,4,495,-66.75,0.64,6.0,6.0,13948.467
327,4,510,-66.5,0.63,6.0,6.0,13656.882
327,4,525,-66.25,0.62,6.0,6.0,13706.262
327,4,540,-66,0.61,6,6,13667.256
327,4,555,-65.75,0.61,6.0,6.25,13735.9329999999
327,4,570,-65.5,0.61,6.0,6.5,13695.875
327,4,585,-65.25,0.61,6.0,6.75,13957.624
327,4,600,-65,0.61,6,7,14048.454
327,4,615,-64.5,0.61,6.0,7.0,14487.472
327,4,630,-64.0,0.61,6.0,7.0,14902.6699999999
327,4,645,-63.5,0.61,6.0,7.0,15047.136
327,4,660,-63,0.61,6,7,14940.342
327,4,675,-64.0,0.6575,5.0,8.5,15153.914
327,4,690,-65.0,0.7050000000000001,4.0,10.0,15384.3739999999
327,4,705,-66.0,0.7525000000000001,3.0,11.5,15516.744
327,4,720,-67,0.8,2,13,15795.369
327,4,735,-70.75,0.7925,2.375,13.5,16151.557
327,4,750,-74.5,0.785,2.75,14.0,16358.103
327,4,765,-78.25,0.7775000000000001,3.125,14.5,16492.088
327,4,780,-82,0.77,3.5,15,16789.444
327,4,795,-63.5,0.7575000000000001,3.925,15.0,16920.078
327,4,810,-45.0,0.745,4.35,15.0,17172.947
327,4,825,-26.5,0.7324999999999999,4.775,15.0,17388.063
327,4,840,-8,0.72,5.2,15,17704.277
327,4,855,18.25,0.7025,5.675,15.0,17951.242
327,4,870,44.5,0.685,6.15,15.0,18124.7569999999
327,4,885,70.75,0.6675,6.625,15.0,18353.209
327,4,900,97,0.65,7.1,15,18456.564
327,4,915,117.25,0.64,7.324999999999999,13.0,18368.5389999999
327,4,930,137.5,0.63,7.55,11.0,18432.464
327,4,945,157.75,0.62,7.775,9.0,18475.402
327,4,960,178,0.61,8,7,18470.568
327,4,975,191.0,0.595,8.625,9.5,18483.748
327,4,990,204.0,0.5800000000000001,9.25,12.0,18587.107
327,4,1005,217.0,0.5650000000000001,9.875,14.5,18510.924
327,4,1020,230,0.55,10.5,17,18562.2169999999
327,4,1035,233.75,0.5375000000000001,10.625,15.5,18490.729
327,4,1050,237.5,0.525,10.75,14.0,18449.808
327,4,1065,241.25,0.5125,10.875,12.5,18528.64
327,4,1080,245,0.5,11,11,18640.888
327,4,1095,237.5,0.5,11.0,9.75,18744.26
327,4,1110,230.0,0.5,11.0,8.5,18641.103
327,4,1125,222.5,0.5,11.0,7.25,18612.915
327,4,1140,215,0.5,11,6,18725.995
327,4,1155,185.5,0.51,10.75,6.25,18841.5369999999
327,4,1170,156.0,0.52,10.5,6.5,18777.8429999999
327,4,1185,126.5,0.53,10.25,6.75,18643.091
327,4,1200,97,0.54,10,7,18825.52
327,4,1215,71.25,0.6000000000000001,9.675,10.0,18879.591
327,4,1230,45.5,0.66,9.35,13.0,18823.6659999999
327,4,1245,19.75,0.72,9.024999999999999,16.0,18768.447
327,4,1260,-6,0.78,8.7,19,18747.192
327,4,1275,-9.5,0.7925,8.575,19.0,18731.579
327,4,1290,-13.0,0.8049999999999999,8.45,19.0,18646.753
327,4,1305,-16.5,0.8175,8.325,19.0,18613.64
327,4,1320,-20,0.83,8.2,19,18423.373
327,4,1335,-21.5,0.835,8.174999999999999,19.25,18282.662
327,4,1350,-23.0,0.84,8.149999999999999,19.5,18081.482
327,4,1365,-24.5,0.845,8.125,19.75,17910.092
327,4,1380,-26,0.85,8.1,20,17534
327,4,1395,-34.0,0.85,8.075,20.0,17464.114
327,4,1410,-42.0,0.85,8.05,20.0,17279.23
327,4,1425,-50.0,0.85,8.025,20.0,17271.118
328,5,0,-58,0.85,8,20,17151.633
328,5,15,-58.75,0.8425,8.5,16.5,16967.993
328,5,30,-59.5,0.835,9.0,13.0,16876.165
328,5,45,-60.25,0.8274999999999999,9.5,9.5,16800.255
328,5,60,-61,0.82,10,6,16515.045
328,5,75,-63.0,0.835,9.45,10.0,16381.969
328,5,90,-65.0,0.85,8.9,14.0,16233.282
328,5,105,-67.0,0.865,8.35,18.0,16151.339
328,5,120,-69,0.88,7.8,22,15902.39
328,5,135,-68.5,0.8825000000000001,7.575,21.25,15952.971
328,5,150,-68.0,0.885,7.35,20.5,15895.865
328,5,165,-67.5,0.8875,7.125,19.75,15949.101
328,5,180,-67,0.89,6.9,19,14845.55
328,5,195,-63.75,0.8925000000000001,6.625,18.0,14768.571
328,5,210,-60.5,0.895,6.35,17.0,14836.48
328,5,225,-57.25,0.8975,6.075,16.0,14561.087
328,5,240,-54,0.9,5.8,15,14756.963
328,5,255,-46.75,0.9,5.675,14.5,14931.978
328,5,270,-39.5,0.9,5.55,14.0,14247.109
328,5,285,-32.25,0.9,5.425,13.5,14732.444
328,5,300,-25,0.9,5.3,13,14321.129
328,5,315,-25.5,0.8925000000000001,5.275,14.0,14440.4769999999
328,5,330,-26.0,0.885,5.25,15.0,14403.933
328,5,345,-26.5,0.8775,5.225,16.0,14397.047
328,5,360,-27,0.87,5.2,17,14103.715
328,5,375,-30.25,0.86,5.0,17.75,14275.828
328,5,390,-33.5,0.85,4.800000000000001,18.5,14281.7079999999
328,5,405,-36.75,0.84,4.6000000000000005,19.25,14331.38
328,5,420,-40,0.83,4.4,20,14243.876
328,5,435,-49.75,0.84,4.550000000000001,16.75,14559.111
328,5,450,-59.5,0.85,4.7,13.5,14629.2069999999
328,5,465,-69.25,0.86,4.85,10.25,14519.196
328,5,480,-79,0.87,5,7,14694.961
328,5,495,-80.0,0.84,4.75,7.0,14450.317
328,5,510,-81.0,0.81,4.5,7.0,14712.292
328,5,525,-82.0,0.78,4.25,7.0,14651.8299999999
328,5,540,-83,0.75,4,7,14221.817
328,5,555,-83.5,0.725,4.0,7.5,13927.385
328,5,570,-84.0,0.7,4.0,8.0,13883.904
328,5,585,-84.5,0.675,4.0,8.5,13939.664
328,5,600,-85,0.65,4,9,14050.4199999999
328,5,615,-82.75,0.6625,3.75,9.0,13940.25
328,5,630,-80.5,0.675,3.5,9.0,14051.328
328,5,645,-78.25,0.6875,3.25,9.0,14099.044
328,5,660,-76,0.7,3,9,14285.871
328,5,675,-70.75,0.7324999999999999,2.375,11.0,14393.7739999999
328,5,690,-65.5,0.7649999999999999,1.75,13.0,14387.356
328,5,705,-60.25,0.7975,1.125,15.0,14471.362
328,5,720,-55,0.83,0.5,17,14881.693
328,5,735,-55.25,0.83,0.775,17.5,14967.928
328,5,750,-55.5,0.83,1.05,18.0,15093.929
328,5,765,-55.75,0.83,1.3250000000000002,18.5,15105.777
328,5,780,-56,0.83,1.6,19,15214.527
328,5,795,-37.25,0.8225,1.7000000000000002,20.25,15202.7749999999
328,5,810,-18.5,0.815,1.8,21.5,15206.184
328,5,825,0.25,0.8075,1.9,22.75,15205.217
328,5,840,19,0.8,2,24,15576.413
328,5,855,36.75,0.7875000000000001,1.925,24.5,15730.524
328,5,870,54.5,0.775,1.85,25.0,15736.997
328,5,885,72.25,0.7625,1.775,25.5,15829.534
328,5,900,90,0.75,1.7,26,15831.94
328,5,915,99.25,0.74,1.675,26.0,15846.7699999999
328,5,930,108.5,0.73,1.65,26.0,15896.34
328,5,945,117.75,0.72,1.625,26.0,16011.4209999999
328,5,960,127,0.71,1.6,26,16107.233
328,5,975,128.0,0.705,1.5250000000000001,26.5,16160.406
328,5,990,129.0,0.7,1.4500000000000002,27.0,16150.738
328,5,1005,130.0,0.695,1.375,27.5,16241.8719999999
328,5,1020,131,0.69,1.3,28,16183.6229999999
328,5,1035,130.75,0.6875,1.25,28.0,16195.516
328,5,1050,130.5,0.685,1.2000000000000002,28.0,16212.63
328,5,1065,130.25,0.6825,1.1500000000000001,28.0,16224.346
328,5,1080,130,0.68,1.1,28,16239.193
328,5,1095,120.5,0.66,1.0750000000000002,22.0,16235.27
328,5,1110,111.0,0.64,1.05,16.0,16209.1229999999
328,5,1125,101.5,0.62,1.025,10.0,16233.503
328,5,1140,92,0.6,1,4,16224.095
328,5,1155,82.25,0.625,0.775,10.5,16247.5129999999
328,5,1170,72.5,0.6499999999999999,0.55,17.0,16322.5279999999
328,5,1185,62.75,0.6749999999999999,0.32499999999999996,23.5,16302.339
328,5,1200,53,0.7,0.1,30,16399.201
328,5,1215,39.25,0.6849999999999999,0.07500000000000001,24.75,16441.862
328,5,1230,25.5,0.6699999999999999,0.05,19.5,16465.837
328,5,1245,11.75,0.655,0.024999999999999994,14.25,16473.48
328,5,1260,-2,0.64,0,9,16459.402
328,5,1275,-13.75,0.64,0.0,7.75,16549.346
328,5,1290,-25.5,0.64,0.0,6.5,16549.9529999999
328,5,1305,-37.25,0.64,0.0,5.25,16549.637
328,5,1320,-49,0.64,0,4,16273.724
328,5,1335,-47.75,0.665,-0.25,4.5,16363.495
328,5,1350,-46.5,0.69,-0.5,5.0,16354.229
328,5,1365,-45.25,0.715,-0.75,5.5,16314.624
328,5,1380,-44,0.74,-1,6,16063.0639999999
328,5,1395,-43.0,0.74,-1.075,11.0,16070.658
328,5,1410,-42.0,0.74,-1.15,16.0,16019.052
328,5,1425,-41.0,0.74,-1.225,21.0,15955.176
329,6,0,-40,0.74,-1.3,26,16063.82
329,6,15,-41.25,0.73,-1.375,26.5,16096.8829999999
329,6,30,-42.5,0.72,-1.4500000000000002,27.0,16063.37
329,6,45,-43.75,0.71,-1.5250000000000001,27.5,16039.093
329,6,60,-45,0.7,-1.6,28,15952.068
329,6,75,-45.5,0.71,-1.4500000000000002,22.5,15971.693
329,6,90,-46.0,0.72,-1.3,17.0,15892.005
329,6,105,-46.5,0.73,-1.15,11.5,15785.378
329,6,120,-47,0.74,-1,6,15607.2789999999
329,6,135,-51.25,0.7025,-1.0,6.0,15638.592
329,6,150,-55.5,0.665,-1.0,6.0,15582.5239999999
329,6,165,-59.75,0.6275,-1.0,6.0,15541.134
329,6,180,-64,0.59,-1,6,15153.07
329,6,195,-66.75,0.6025,-1.25,6.0,15054.664
329,6,210,-69.5,0.615,-1.5,6.0,15184.3779999999
329,6,225,-72.25,0.6275,-1.75,6.0,15150.192
329,6,240,-75,0.64,-2,6,15026.391
329,6,255,-77.5,0.6425000000000001,-2.15,12.25,14942.23
329,6,270,-80.0,0.645,-2.3,18.5,15005.731
329,6,285,-82.5,0.6475,-2.45,24.75,14772.437
329,6,300,-85,0.65,-2.6,31,14481.558
329,6,315,-87.25,0.6475,-2.7,31.0,14433.637
329,6,330,-89.5,0.645,-2.8,31.0,14513.1109999999
329,6,345,-91.75,0.6425000000000001,-2.9,31.0,14439.447
329,6,360,-94,0.64,-3,31,14336.52
329,6,375,-94.0,0.64,-3.2,30.25,14308.97
329,6,390,-94.0,0.64,-3.4,29.5,14342.864
329,6,405,-94.0,0.64,-3.5999999999999996,28.75,14376.391
329,6,420,-94,0.64,-3.8,28,14301.2629999999
329,6,435,-93.5,0.635,-3.875,28.0,14269.352
329,6,450,-93.0,0.63,-3.9499999999999997,28.0,14274.345
329,6,465,-92.5,0.625,-4.0249999999999995,28.0,14346.1489999999
329,6,480,-92,0.62,-4.1,28,14353.8839999999
329,6,495,-93.0,0.6174999999999999,-4.125,28.0,14306.787
329,6,510,-94.0,0.615,-4.15,28.0,14360.908
329,6,525,-95.0,0.6125,-4.175,28.0,14277.68
329,6,540,-96,0.61,-4.2,28,14302.964
329,6,555,-96.0,0.615,-4.15,22.75,14351.394
329,6,570,-96.0,0.62,-4.1,17.5,14357.089
329,6,585,-96.0,0.625,-4.05,12.25,14429.529
329,6,600,-96,0.63,-4,7,14450.984
329,6,615,-96.0,0.6225,-4.15,11.75,14479.121
329,6,630,-96.0,0.615,-4.3,16.5,14462.614
